date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:57	15601/15601	------	200	untouched ('')	image/jpeg	etag:%2264918d70-3cf1%22	https://aviatorpredict.com/images/tap-apps.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/tap-apps.jpg	(from https://aviatorpredict.com/aviator-predictor-apk.html)
21:01:57	9583/9583	------	200	untouched ('')	image/jpeg	etag:%2264918d6c-256f%22	https://aviatorpredict.com/images/special-access.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/special-access.jpg	(from https://aviatorpredict.com/aviator-predictor-apk.html)
21:01:57	14491/14491	------	200	untouched ('')	image/jpeg	etag:%2264918d6e-389b%22	https://aviatorpredict.com/images/install-unknown-apps.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/install-unknown-apps.jpg	(from https://aviatorpredict.com/aviator-predictor-apk.html)
21:01:57	12446/12446	------	200	untouched ('')	image/jpeg	etag:%2264918d6c-309e%22	https://aviatorpredict.com/images/allow-apk-installation.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/allow-apk-installation.jpg	(from https://aviatorpredict.com/aviator-predictor-apk.html)
21:01:57	939/939	------	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Aug%202023%2017:59:48%20GMT	https://aviatorpredict.com/unitech/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/unitech/index.html	(from https://aviatorpredict.com/unitech.html)
21:01:57	16550/16550	------	200	untouched ('')	image/png	etag:%2264918d63-40a6%22	https://aviatorpredict.com/files/111.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/111.png	(from https://aviatorpredict.com/unitech.html)
21:01:57	91535/91535	------	200	untouched ('')	image/png	etag:%2264918d4b-1658f%22	https://aviatorpredict.com/media/about_1.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/about_1.png	(from https://aviatorpredict.com/unitech.html)
21:01:57	27173/27173	---MCZ	200	added ('OK')	text/css	etag:W/%2264918d95-6a25%22	https://aviatorpredict.com/assets/css/styles.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/css/styles.css	(from https://aviatorpredict.com/unitech.html)
21:01:57	91222/91222	---M--	200	added ('OK')	image/png	etag:%2264918d4b-16456%22	https://aviatorpredict.com/media/about_2.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/about_2.png	(from https://aviatorpredict.com/unitech.html)
21:01:58	41046/41046	---M--	200	added ('OK')	image/png	etag:%2264918d5c-a056%22	https://aviatorpredict.com/files/step1.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/step1.png	(from https://aviatorpredict.com/unitech.html)
21:01:59	150708/150708	---M--	200	added ('OK')	image/png	etag:%2264918d4c-24cb4%22	https://aviatorpredict.com/media/howto.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/howto.png	(from https://aviatorpredict.com/unitech.html)
21:01:59	939/939	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Aug%202023%2018:01:59%20GMT	https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/fonts/ElegantIcons.eot	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/elegant_font/css/fonts/ElegantIcons.eot	(from https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/style.css)
21:01:59	939/939	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Aug%202023%2018:02:00%20GMT	https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/fonts/ElegantIcons.eot?	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/elegant_font/css/fonts/ElegantIconsd41d.eot	(from https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/style.css)
21:02:00	63664/63664	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2264918d84-f8b0%22	https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/fonts/ElegantIcons.woff	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/elegant_font/css/fonts/ElegantIcons.woff	(from https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/style.css)
21:02:00	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Aug%202023%2018:02:00%20GMT	https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/fonts/ElegantIcons.ttf	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/elegant_font/css/fonts/ElegantIcons.ttf	(from https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/style.css)
21:02:00	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Aug%202023%2018:02:01%20GMT	https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/fonts/ElegantIcons.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/elegant_font/css/fonts/ElegantIcons.svg	(from https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/style.css)
21:02:01	2693/2693	---MCZ	200	added ('OK')	text/css	etag:W/%2264918d81-a85%22	https://aviatorpredict.com/docs/assets/plugins/prism/prism.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/prism/prism.css	(from https://aviatorpredict.com/docs/start.html)
21:02:01	36184/36184	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264918d81-8d58%22	https://aviatorpredict.com/docs/assets/plugins/prism/prism.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/prism/prism.js	(from https://aviatorpredict.com/docs/start.html)
21:02:01	2440/2440	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264918d81-988%22	https://aviatorpredict.com/docs/assets/plugins/jquery-scrollTo/jquery.scrollTo.min.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/jquery-scrollTo/jquery.scrollTo.min.js	(from https://aviatorpredict.com/docs/start.html)
21:02:02	7143/7143	---MCZ	200	added ('OK')	text/css	etag:W/%2264918d83-1be7%22	https://aviatorpredict.com/docs/assets/plugins/lightbox/dist/ekko-lightbox.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/lightbox/dist/ekko-lightbox.css	(from https://aviatorpredict.com/docs/gains.html)
21:02:02	108566/108566	---M--	200	added ('OK')	image/png	etag:%2264918d6f-1a816%22	https://aviatorpredict.com/images/6.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/6.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:03	127974/127974	---M--	200	added ('OK')	image/png	etag:%2264918d6e-1f3e6%22	https://aviatorpredict.com/images/5.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/5.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:03	150708/150708	---M--	200	added ('OK')	image/png	etag:%2264918d6e-24cb4%22	https://aviatorpredict.com/images/4.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/4.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:03	130323/130323	---M--	200	added ('OK')	image/png	etag:%2264918d70-1fd13%22	https://aviatorpredict.com/images/3.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/3.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:04	129523/129523	---M--	200	added ('OK')	image/png	etag:%2264918d70-1f9f3%22	https://aviatorpredict.com/images/1.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/1.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:04	129235/129235	---M--	200	added ('OK')	image/png	etag:%2264918d6f-1f8d3%22	https://aviatorpredict.com/images/2.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/2.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:05	582112/582112	---M--	200	added ('OK')	image/png	etag:%2264918d6e-8e1e0%22	https://aviatorpredict.com/images/1win.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/1win.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:05	504587/504587	---M--	200	added ('OK')	image/png	etag:%2264918d6d-7b30b%22	https://aviatorpredict.com/images/bitcasino.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/bitcasino.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:06	545384/545384	---M--	200	added ('OK')	image/png	etag:%2264918d70-85268%22	https://aviatorpredict.com/images/1xbet.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/1xbet.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:06	552300/552300	---M--	200	added ('OK')	image/png	etag:%2264918d6f-86d6c%22	https://aviatorpredict.com/images/betano.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/betano.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:07	483629/483629	---M--	200	added ('OK')	image/png	etag:%2264918d6f-7612d%22	https://aviatorpredict.com/images/casinozer.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/casinozer.png	(from https://aviatorpredict.com/docs/gains.html)
21:02:07	14689/14689	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264918d82-3961%22	https://aviatorpredict.com/docs/assets/plugins/lightbox/dist/ekko-lightbox.min.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/lightbox/dist/ekko-lightbox.min.js	(from https://aviatorpredict.com/docs/gains.html)
